source,country,brand,category,link
amazon,GB,Ploom,Tobacco Heating Systems,https://www.amazon.co.uk/dp/B08YB639PZ
amazon,GB,Ploom,Tobacco Heating Systems,https://www.amazon.co.uk/dp/B08YB58YH3
amazon,DE,Glo,Tobacco Heating Systems,https://www.amazon.de/Tabakerhitzer-orange-einteiliges-Device-elektrischer/product-reviews/B08JZ4D1H2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,Glo,Tobacco Heating Systems,https://www.amazon.de/Tabakerhitzer-einteiliges-Device-elektrischer-Heater/product-reviews/B08JYX8Q3T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-3-0-Warm-White/dp/B07LGDNWS3/ref=sr_1_36?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-36
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-3-Brilliant-Gold/dp/B07R65H8FM/ref=sr_1_29?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-29
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOSTM-3-DUO-Warm-White/dp/B082PQ27Q8/ref=sr_1_21?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-21
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-3-0-Warm-White/dp/B07MVBFWD5/ref=sr_1_20?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-20
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Starter-2019-3-Ger%C3%A4tekit-BLAU/product-reviews/B07PQXVKPX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/iqos-2-4-Plus-Notte-2018/product-reviews/B07G6HJFGV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Velvet-Grey/product-reviews/B07LGDTLJM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/2-4-IQOS-Plus-Bluetooth-Beheizter-Tabak-Echt-Geschmack-Starter-KIT/product-reviews/B07G6SDNSV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/Iqos-IR1-IQOS-Starter-NACHTBLAU/product-reviews/B00I8QGP3E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Starter-2019-3-Ger%C3%A4tekit-GOLD/dp/B07PPXGHZ1/ref=sr_1_11?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-11
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Starter-2019-Device-Schwarz/product-reviews/B07PPVHWBS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-2-4-PLUS-Bluetooth-erh%C3%A4ltlich-Nachtblau-Navy/dp/B075SNWZKN/ref=sr_1_9?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614172905&sr=8-9
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-MULTI-Kit-Tabakerhitzer-erh%C3%A4ltlich/product-reviews/B08PMCX5NR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Plus-Nachtblau-Navy-Blue/product-reviews/B07JJYXW53/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,DE,iQOS,Tobacco Heating Systems,https://www.amazon.de/IQOS-Philip-Zigarette-Nikotin-Tabakerhitzer/product-reviews/B088TM48M8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
amazon,ES,Glo,Tobacco Heating Systems,https://www.amazon.es/dp/B086WZDX2Z?tag=eltabacosinco-21&linkCode=ogi&th=1
amazon,ES,Glo,Tobacco Heating Systems,https://www.amazon.es/dp/B086WZXGVR?tag=eltabacosinco-21&linkCode=ogi&th=1
amazon,ES,Glo,Tobacco Heating Systems,https://www.amazon.es/dp/B086X1GBCJ?tag=eltabacosinco-21&linkCode=ogi&th=1&psc=1
amazon,ES,Glo,Tobacco Heating Systems,https://www.amazon.es/dp/B086WZTSR3?tag=eltabacosinco-21&linkCode=ogi&th=1
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/IQOS-Kit-Iqos-Duo-White/dp/B086YWRH62/ref=pd_sbs_7?pd_rd_w=3CSCC&pf_rd_p=7bffda54-7167-4cdc-9288-b3a1a4649ec3&pf_rd_r=FDTF23CHCYYF4E0GCSQM&pd_rd_r=6fb6d2c9-3a7f-44d9-99ea-9d280cd01496&pd_rd_wg=iUuHA&pd_rd_i=B086YWRH62&psc=1#customerReviews
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/Completo-alquitran-combusti%C3%B3n-saludable-cigarillos/dp/B07B8LV44N/ref=pd_vtp_4?pd_rd_w=ztOOV&pf_rd_p=e26ef2a7-3c09-4299-894f-7a6c3668f8eb&pf_rd_r=2H3CWYGZ71FGB976J9QN&pd_rd_r=66c34c97-feac-4c37-8bfd-3044319e2d3c&pd_rd_wg=BnLAT&pd_rd_i=B07B8LV44N&psc=1
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/IQOS-Duo-Nera-Dispositivo-nicotina/dp/B082PLK6WK/ref=sr_1_4?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614678269&sr=8-4
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/iqos-2-4-plus-Negro-black/dp/B076HSL91Q/ref=sr_1_1?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1614678216&sr=8-1
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/IQOS-Kit-Iqos-Duo-Gold/dp/B084RQ3TCS/ref=pd_vtp_3?pd_rd_w=hCBE4&pf_rd_p=e26ef2a7-3c09-4299-894f-7a6c3668f8eb&pf_rd_r=1FXGE2VGHR95TJCZQHX3&pd_rd_r=25eb3ce4-8e02-4bab-b10c-a32db618f5f8&pd_rd_wg=svOj9&pd_rd_i=B084RQ3TCS&psc=1
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/IQOS-Iqos-2-4/product-reviews/B075SN47QK?reviewerType=all_reviews
amazon,ES,iQOS,Tobacco Heating Systems,https://www.amazon.es/IQOS-PLUS-NAVY-VERSION-2018/dp/B07CBHQT96/ref=sr_1_1?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=iqos&qid=1616687033&s=hpc&sr=1-1#customerReviews
amazon,GB,iQOS,Tobacco Heating Systems,https://www.amazon.co.uk/dp/B08BJNK6LK
amazon,GB,iQOS,Tobacco Heating Systems,https://www.amazon.co.uk/dp/B07QCB31VV
amazon,GB,iQOS,Tobacco Heating Systems,https://www.amazon.co.uk/dp/B075V2N8F1
iqos,ES,iQOS,Tobacco Heating Systems,https://es.iqos.com/es/product?pid=M0401XX-PCE-ES&dwvar_M0401XX-PCE-ES_color=blue&dwvar_M0401XX-PCE-ES_r=false&cgid=3.0-multi-iqos
iqos,ES,iQOS,Tobacco Heating Systems,https://es.iqos.com/es/tienda/iqos/2.4plus/dispositivos-iqos/cargador-de-bolsillo/M0302.01-PCE-ES.html?dwvar_M0302.01-PCE-ES_color=Slate&dwvar_M0302.01-PCE-ES_r=false&cgid=2.4
iqos,ES,iQOS,Tobacco Heating Systems,https://es.iqos.com/es/tienda/iqos/2.4plus/dispositivos-iqos/kit/M0401.01-PCE-ES.html?dwvar_M0401.01-PCE-ES_color=Pink&dwvar_M0401.01-PCE-ES_r=false&cgid=all_products_duo#tab1
iqos,ES,iQOS,Tobacco Heating Systems,https://es.iqos.com/es/tienda/iqos/duo/dispositivos-iqos/M0401XXX-PCE-ES.html?dwva[%E2%80%A6]=pianoblack&dwvar_M0401XXX-PCE-ES_r=false&cgid=all_products_duo
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/multi-bundle-configuratore
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/iqos-3-duo/kit-it-2/kit-iqos-3-duo-exclusive?variant_id=1372
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/iqos-2.4-e-2.4plus/kit/kit-iqos-2.4-plus-clone-it-5?variant_id=936
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/iqos-2.4-e-2.4plus/kit/kit-iqos-2.4-plus-blue-limited-edition?variant_id=3075
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/kit-iqos/iqos-3-multi?variant_id=286
iqos,IT,iQOS,Tobacco Heating Systems,https://it.iqos.com/it/shop-online/iqos-3-duo/kit-it-2/iqos-3-duo-frosted-red?variant_id=3105
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/sienna-heets
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/sienna-caps-selection/sienna-caps-heets
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/starter-kit/iqos-3-duo-discovery-kit-bundle
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/iqos_2.4_plus/iqos-2.4_plus-starter-kit
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/heets-yellow
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/menthol/menthol-selections/heets-turquoise
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/teak-selection/heets-teak
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/menthol/menthol-selections/heets-blue
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/amber-selection/heets-amber
iqos,GB,HEETS,Tobacco Sticks,https://uk.iqos.com/shop/tobacco-sticks/green-selection/green-menthol-heets
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/iqos_3_duo/iqos-3-duo-starter-kit
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/iqos_3_duo/iqos-3-duo-holder
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/iqos_2.4_plus/iqos-2.4-plus-pocket-charger
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/starter-kit/iqos-2.4-plus-menthol-kit
iqos,GB,iQOS,Tobacco Heating Systems,https://uk.iqos.com/shop/device/iqos_2.4_plus/iqos-2.4-plus-holder
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabak_nagrevaemiy_parlament_heets/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_philip_morris_heets_turquoise_selection/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_philip_morris_heets_gold_label_dlya_iqos/
otzovik,RU,Fiit,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_philip_morris_flit_crisp_dlya_lil_solid/
otzovik,RU,Fiit,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_philip_morris_fiit_regular_dlya_lil_solid/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_heets_purple_label/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_heets_green_zing_dlya_iqos/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_heets_dlya_iqos/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_heets_bronze_label_dlya_iqos/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_heets_amber_label_dlya_iqos/
otzovik,RU,Fiit,Tobacco Sticks,https://otzovik.com/reviews/tabachnie_stiki_fiit_viola/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_philip_morris_heets_dlya_iqos/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_philip_morris_heets_creations_noor/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_philip_morris_dlya_iqos/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_dlya_iqos_heets_purple_wave/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_dlya_iqos_heets_dimensions/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_dlya_iqos_heets_creations_yugen/
otzovik,RU,HEETS,Tobacco Sticks,https://otzovik.com/reviews/stiki_dlya_iqos_heets_creations/
otzovik,RU,Glo,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_british_americsn_tobacco_glo_pro/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_iqos_multi/
otzovik,RU,Glo,Tobacco Heating Systems,https://otzovik.com/reviews/elektronnaya_sigareta_glo/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_iqos_3/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_iqos_2_4_plus/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_iqos/
otzovik,RU,Glo,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_british_american_tobacco_glo_hyper/
otzovik,RU,Glo,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_british_american_tobacco_glo_2/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/elektronnaya_sigareta_iqos/
otzovik,RU,Ploom,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_ploom/
otzovik,RU,Glo,Tobacco Heating Systems,https://otzovik.com/reviews/sistema_nagrevaniya_tabaka_british_american_tobacco_glo/
otzovik,RU,iQOS,Tobacco Heating Systems,https://otzovik.com/reviews/elektronnaya_sigareta_philip_morris_iqos/
thevapecig,GB,iQOS,Tobacco Heating Systems,https://www.thevapecig.co.uk/iqos-multi-kit-offer-with-3x-heet-packs-uk-orders-only.html
thevapecig,GB,iQOS,Tobacco Heating Systems,https://www.thevapecig.co.uk/iqos-2-4-plus-kit-uk-orders-only.html
thevapecig,GB,HEETS,Tobacco Sticks,https://www.thevapecig.co.uk/iqos-heet-pack-10x-multi-buy-uk-orders-only.html
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-demi-tropik-klik-pach--980557
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-demi-frut-klik-pachka--980553
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-hyper-ust-dnag-tab-sing401--981369
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-hyper-ustr-dnag-tab-org401--981362
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-demi-rubi-bust-pachka--980554
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-creations-glaze-pachka--962816
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-hyper-ust-dnag-tab-belg400--981364
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-hyper-ust-dnag-tab-cherg401--981363
vprok,RU,Ploom,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-ploom/ustroystva/ploom-ustroystvo-dnagr-tabaka-s-cher--969062
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-ustroystvo-dnagr-tabaka-el-ser--976665
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/glo-ustroystvo-dnagr-tabaka-el-cher--976664
vprok,RU,Ploom,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-ploom/stiki-winston/stiki-winston-berry-fresh-pachka--966591
vprok,RU,iQOS,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/ustroystva-iqos/komlpekt-iqos-3-duos-chernyy--966398
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/neo-frut-bust--966218
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-nano-siniy--966216
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glonano-temno-siniy--966213
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-pro-fistashkovyy--966212
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-pro-akva--966209
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-creations-yugen-pachka--962817
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-creations-noor-pachka--962815
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-creations-apricity-pachka--962814
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-krimi-tobakko-pachka--951601
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-berri-bust-pachka--951574
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-mohito-klik-pachka--951565
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-nano-belyy--950140
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-pro-chernyy--950116
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-nano-krasnyy--950109
vprok,RU,Glo,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/ustroystva/start-nabor-glo-pro-shampan--950103
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/tabak-heets-fr-par-gold-s-pachka--873404
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-mint-klik-pachka--873387
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-rubi-bust-pachka--873386
vprok,RU,Neo,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-glo/stiki-neo/stiki-neo-klassik-tobakko-pachka--873385
vprok,RU,iQOS,Tobacco Heating Systems,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/ustroystva-iqos/iqos-komplekt-2-4p-chernyy--855418
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-fr-par-purp-w-pachka--717550
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-fr-par-tur-s-pachka--717549
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-fr-par-yel-s-pachka--717548
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-fr-par-am-sel-pachka--717547
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-fr-par-bron-s-pachka--717546
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-green-zing-blok--686702
vprok,RU,HEETS,Tobacco Sticks,https://vprok.ru/catalog/avto-dom-sad-kuhnya/sistema-nagrevaniya-iqos/stiki-heets/stiki-heets-green-zing-pachka--680107
vprok,RU,Glo,Tobacco Heating Systems,https://www.vprok.ru/product/glo-nab-st-glo-hyper-plus-sin-g402--1029535
vprok,RU,lil,Tobacco Heating Systems,https://www.vprok.ru/product/lil-komplekt-lil-solid-siniy--1019521
vprok,RU,iQOS,Tobacco Heating Systems,https://www.vprok.ru/product/iqos-komplekt-iqos-3-duos-nord-vish--1013837
vprok,RU,lil,Tobacco Heating Systems,https://www.vprok.ru/product/lil-el-sist-nagr-tab-lil-solid-bel--1000832
vprok,RU,lil,Tobacco Heating Systems,https://www.vprok.ru/product/el-sist-nagr-tab-lil-solid-cher--1000831
vprok,RU,iQOS,Tobacco Heating Systems,https://www.vprok.ru/product/iqos-komlpekt-iqos-3-duos-belyy--966399
vprok,RU,iQOS,Tobacco Heating Systems,https://www.vprok.ru/product/iqos-komlpekt-iqos-3-duos-siniy--966396
vprok,RU,iQOS,Tobacco Heating Systems,https://www.vprok.ru/product/iqos-komplekt-iqos-3-chernyy--874593
vprok,RU,iQOS,Tobacco Heating Systems,https://www.vprok.ru/product/iqos-iqos-komplekt-2-4p-belyy--855417
vapehq,GB,iQOS,Tobacco Heating Systems,https://vapehq.co.uk/collections/iqos-devices/products/iqos-starter-kit
vapehq,GB,iQOS,Tobacco Heating Systems,https://vapehq.co.uk/collections/iqos-devices/products/iqos-iqos-3-kit
example,RU,Ploom,Tobacco Heating Systems,https://example.com
trustpilot,GB,iQOS,Tobacco Heating Systems,https://www.trustpilot.com/review/uk.iqos.com
trustpilot,GB,Ploom,Tobacco Heating Systems,https://www.trustpilot.com/review/ploom.co.uk
trustpilot,IT,Ploom,Tobacco Heating Systems,https://it.trustpilot.com/review/ploom.it
trustpilot,IT,iQOS,Tobacco Heating Systems,https://it.trustpilot.com/review/iqos.it
trustpilot,IT,Glo,Tobacco Heating Systems,https://it.trustpilot.com/review/www.discoverglo.com
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-ruby-boost/
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-mojito-click/
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-mint-click/
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-creamy-tobacco/
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-classic-tobacco/
shigaretto,GB,Neo,Tobacco Sticks,https://shigaretto.com/store/glo/glo-berry-boost/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-silver-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-purple-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-green-zing-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-gold-selection/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-bronze-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-yellow-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-glaze-creations/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-noor-creations/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-yugen-creations/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-apricity-creations/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-amber-label/
shigaretto,GB,HEETS,Tobacco Sticks,https://shigaretto.com/store/iqos/heets-turquoise-label/
